127.0.0.1 - - [04/Feb/2026:18:17:42 -0600] "GET /api/products/modules/by_organization/?organization_id=1afc6ed9-9e7e-4cb8-a65e-45963dc34c4f HTTP/1.1" 200 183 "http://adminapps.isosmart.local/organizations/1afc6ed9-9e7e-4cb8-a65e-45963dc34c4f" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:18:13 -0600] "GET /api/products/iso-standards/ HTTP/1.1" 200 1394 "http://adminapps.isosmart.local/iso-standards" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:18:15 -0600] "GET /api/dashboard/ HTTP/1.1" 200 1155 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:18:21 -0600] "GET /api/auth/users/me/ HTTP/1.1" 200 659 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:18:21 -0600] "GET /api/dashboard/ HTTP/1.1" 200 1155 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:18:25 -0600] "GET /api/organizations/ HTTP/1.1" 200 334 "http://adminapps.isosmart.local/organizations" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:18:28 -0600] "GET /api/organizations/new/ HTTP/1.1" 404 27 "http://adminapps.isosmart.local/organizations/new" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:18:28 -0600] "GET /api/products/iso-standards/active/ HTTP/1.1" 200 212 "http://adminapps.isosmart.local/organizations/new" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:18:28 -0600] "GET /api/products/modules/by_organization/?organization_id=new HTTP/1.1" 500 164577 "http://adminapps.isosmart.local/organizations/new" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:22:45 -0600] "GET /api/modules/by_organization/?organization_id=new HTTP/1.1" 404 3731 "-" "curl/7.76.1"
127.0.0.1 - - [04/Feb/2026:18:22:48 -0600] "GET /api/modules/by_organization/?organization_id=new HTTP/1.1" 404 3731 "-" "curl/7.76.1"
127.0.0.1 - - [04/Feb/2026:18:24:57 -0600] "GET /api/auth/users/me/ HTTP/1.1" 200 659 "http://adminapps.isosmart.local/organizations/new" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:24:58 -0600] "GET /api/organizations/new/ HTTP/1.1" 404 27 "http://adminapps.isosmart.local/organizations/new" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:24:59 -0600] "GET /api/products/iso-standards/active/ HTTP/1.1" 200 212 "http://adminapps.isosmart.local/organizations/new" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:25:00 -0600] "GET /api/products/modules/by_organization/?organization_id=new HTTP/1.1" 500 164577 "http://adminapps.isosmart.local/organizations/new" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:25:00 -0600] "GET /api/auth/users/me/ HTTP/1.1" 200 659 "http://adminapps.isosmart.local/organizations/new" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:25:01 -0600] "GET /api/products/iso-standards/active/ HTTP/1.1" 200 212 "http://adminapps.isosmart.local/organizations/new" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:25:01 -0600] "GET /api/organizations/new/ HTTP/1.1" 404 27 "http://adminapps.isosmart.local/organizations/new" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:25:01 -0600] "GET /api/products/modules/by_organization/?organization_id=new HTTP/1.1" 500 164577 "http://adminapps.isosmart.local/organizations/new" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:25:02 -0600] "GET /api/dashboard/ HTTP/1.1" 200 1155 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:25:06 -0600] "GET /api/auth/users/me/ HTTP/1.1" 200 659 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:25:06 -0600] "GET /api/dashboard/ HTTP/1.1" 200 1155 "http://adminapps.isosmart.local/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
127.0.0.1 - - [04/Feb/2026:18:25:10 -0600] "GET /api/products/iso-standards/active/ HTTP/1.1" 200 212 "http://adminapps.isosmart.local/organizations/1afc6ed9-9e7e-4cb8-a65e-45963dc34c4f" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 Edg/144.0.0.0"
